person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Income_Category,Credit_Burden_Percent
22,74000,MORTGAGE,3.0,PERSONAL,B,10000,11.83,1,0.14,N,3,High,13.51
21,38000,RENT,5.0,EDUCATION,B,12000,10.37,1,0.32,N,4,Medium,31.58
24,38000,RENT,2.0,PERSONAL,C,12000,13.23,1,0.32,Y,3,Medium,31.58
23,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,7.74,0,0.13,N,3,High,12.5
24,38000,RENT,0.0,VENTURE,B,12000,11.89,1,0.32,N,3,Medium,31.58
22,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.4,0,0.07,N,3,High,7.5
24,38000,RENT,0.0,EDUCATION,C,12000,11.34,1,0.32,N,3,Medium,31.58
25,80000,MORTGAGE,4.0,MEDICAL,A,6000,7.74,0,0.07,N,4,High,7.5
24,38001,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.17,1,0.32,N,3,Medium,31.58
25,80000,MORTGAGE,10.0,EDUCATION,D,25000,15.31,0,0.31,N,2,High,31.25
24,80000,MORTGAGE,0.0,PERSONAL,A,6000,8.59,0,0.07,N,4,High,7.5
25,80000,OWN,6.0,EDUCATION,B,25000,11.48,0,0.31,N,4,High,31.25
22,38004,RENT,5.0,EDUCATION,B,12000,10.75,1,0.32,N,3,Medium,31.58
25,32004,RENT,3.0,MEDICAL,D,12000,14.96,1,0.37,Y,3,Medium,37.5
24,80000,OWN,0.0,VENTURE,A,5500,8.94,0,0.07,N,2,High,6.88
26,80000,MORTGAGE,6.0,PERSONAL,B,15000,12.53,0,0.19,N,3,High,18.75
25,38340,RENT,9.0,MEDICAL,B,12000,11.71,1,0.31,N,2,Medium,31.3
23,80000,MORTGAGE,7.0,PERSONAL,B,8500,11.14,0,0.11,N,2,High,10.62
23,74000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,12.18,1,0.34,N,2,High,33.78
26,38400,RENT,0.0,EDUCATION,A,12000,8.9,1,0.31,N,4,Medium,31.25
26,80000,OWN,5.0,PERSONAL,C,7000,13.22,0,0.09,Y,2,High,8.75
25,80000,MORTGAGE,2.0,EDUCATION,B,22000,11.48,0,0.28,N,3,High,27.5
25,39996,OWN,2.0,VENTURE,A,12000,8.94,0,0.3,N,3,Medium,30.0
26,38400,RENT,0.0,MEDICAL,A,12000,5.99,1,0.31,N,2,Medium,31.25
25,38599,RENT,3.0,MEDICAL,B,12000,10.38,1,0.31,N,4,Medium,31.09
22,80000,MORTGAGE,0.0,EDUCATION,B,15000,11.48,0,0.19,N,3,High,18.75
23,39000,RENT,1.0,EDUCATION,B,12000,10.99,1,0.31,N,4,Medium,30.77
22,39000,RENT,1.0,EDUCATION,B,12000,11.11,1,0.31,N,3,Medium,30.77
26,80000,MORTGAGE,5.0,VENTURE,A,3000,8.0,0,0.04,N,4,High,3.75
23,39000,RENT,7.0,MEDICAL,B,12000,10.83,1,0.31,N,3,Medium,30.77
24,39996,OWN,0.0,VENTURE,A,3000,7.37,0,0.08,N,4,Medium,7.5
25,39600,RENT,2.0,MEDICAL,B,12000,10.99,0,0.3,N,2,Medium,30.3
23,80000,MORTGAGE,5.0,VENTURE,E,8000,15.68,0,0.1,N,4,High,10.0
25,39779,RENT,8.0,VENTURE,A,12000,5.79,0,0.3,N,2,Medium,30.17
23,80000,MORTGAGE,7.0,EDUCATION,B,17000,12.21,0,0.21,N,2,High,21.25
22,74000,MORTGAGE,4.0,PERSONAL,D,15000,15.05,1,0.2,N,3,High,20.27
21,39900,RENT,0.0,VENTURE,A,12000,7.9,0,0.3,N,3,Medium,30.08
25,39900,RENT,8.0,EDUCATION,B,12000,9.88,0,0.3,N,4,Medium,30.08
26,74000,MORTGAGE,4.0,EDUCATION,B,7500,10.08,1,0.1,N,4,High,10.14
24,80000,MORTGAGE,8.0,EDUCATION,A,7500,8.63,0,0.09,N,4,High,9.38
24,39996,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.69,0,0.3,N,3,Medium,30.0
22,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,8.32,0,0.13,N,2,High,12.5
23,39996,RENT,6.0,PERSONAL,B,12000,9.63,0,0.3,N,2,Medium,30.0
24,80000,OWN,8.0,MEDICAL,B,20000,9.51,0,0.25,N,2,High,25.0
22,74000,MORTGAGE,1.0,VENTURE,E,25000,14.38,1,0.34,Y,3,High,33.78
24,40000,RENT,6.0,MEDICAL,C,12000,13.49,0,0.3,N,2,Medium,30.0
24,80004,OWN,3.0,HOMEIMPROVEMENT,C,2425,15.27,0,0.03,Y,4,High,3.03
25,80004,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3600,7.49,0,0.04,N,4,High,4.5
24,80004,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,6.17,0,0.07,N,3,High,7.5
24,74004,MORTGAGE,7.0,DEBTCONSOLIDATION,D,25000,15.57,1,0.34,Y,3,High,33.78
26,40000,RENT,0.0,DEBTCONSOLIDATION,B,12000,9.99,0,0.3,N,3,Medium,30.0
24,80004,OWN,8.0,HOMEIMPROVEMENT,B,25000,10.36,0,0.31,N,3,High,31.25
26,40000,RENT,2.0,MEDICAL,A,12000,7.51,0,0.3,N,2,Medium,30.0
26,80004,MORTGAGE,4.0,PERSONAL,B,15000,11.86,0,0.19,N,3,High,18.75
22,40000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.3,N,2,Medium,30.0
26,40000,RENT,2.0,MEDICAL,A,12000,7.88,0,0.3,N,2,Medium,30.0
23,80004,MORTGAGE,2.0,VENTURE,B,19000,10.62,0,0.24,N,2,High,23.75
22,40000,RENT,1.0,DEBTCONSOLIDATION,C,12000,13.22,0,0.3,N,4,Medium,30.0
26,80004,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000,8.0,0,0.07,N,4,High,7.5
23,40000,RENT,2.0,DEBTCONSOLIDATION,B,12000,12.18,0,0.3,N,4,Medium,30.0
26,40000,RENT,1.0,PERSONAL,B,12000,11.58,0,0.3,N,2,Medium,30.0
22,40000,RENT,3.0,EDUCATION,B,12000,11.89,0,0.3,N,3,Medium,30.0
24,80004,MORTGAGE,8.0,VENTURE,A,6000,8.63,0,0.07,N,4,High,7.5
23,40100,RENT,7.0,MEDICAL,B,12000,9.91,0,0.3,N,2,Medium,29.93
22,80070,MORTGAGE,6.0,EDUCATION,B,27525,10.74,0,0.34,N,3,High,34.38
25,80140,MORTGAGE,4.0,DEBTCONSOLIDATION,B,11300,10.37,0,0.14,N,2,High,14.1
23,80196,OWN,2.0,VENTURE,B,30000,9.91,0,0.37,N,3,High,37.41
25,80208,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,5.42,0,0.05,N,4,High,4.99
22,40320,RENT,0.0,DEBTCONSOLIDATION,C,12000,14.27,0,0.3,N,3,Medium,29.76
22,80340,OWN,2.0,EDUCATION,A,7000,7.14,0,0.09,N,3,High,8.71
25,41000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.29,N,3,Medium,29.27
25,80400,MORTGAGE,9.0,DEBTCONSOLIDATION,A,1000,5.42,0,0.01,N,3,High,1.24
25,80400,MORTGAGE,10.0,VENTURE,D,25000,17.49,0,0.31,Y,4,High,31.09
24,80400,MORTGAGE,5.0,VENTURE,A,12000,5.79,0,0.15,N,3,High,14.93
24,36000,RENT,2.0,PERSONAL,B,12000,9.91,1,0.33,N,3,Medium,33.33
23,42000,RENT,4.0,EDUCATION,C,12000,13.49,0,0.29,N,2,Medium,28.57
25,42000,RENT,2.0,EDUCATION,A,12000,7.9,0,0.29,N,4,Medium,28.57
22,74476,MORTGAGE,6.0,EDUCATION,A,5000,8.49,1,0.07,N,4,High,6.71
26,80500,MORTGAGE,3.0,VENTURE,D,24000,17.58,0,0.3,Y,3,High,29.81
23,42000,RENT,2.0,EDUCATION,B,12000,10.65,0,0.29,N,4,Medium,28.57
26,42000,RENT,3.0,VENTURE,A,12000,8.49,0,0.29,N,3,Medium,28.57
26,80500,MORTGAGE,9.0,HOMEIMPROVEMENT,B,11000,12.53,0,0.14,N,3,High,13.66
22,74500,MORTGAGE,6.0,DEBTCONSOLIDATION,D,7500,13.17,1,0.1,N,2,High,10.07
24,74600,MORTGAGE,3.0,DEBTCONSOLIDATION,E,20000,17.51,1,0.27,N,3,High,26.81
24,42000,RENT,0.0,VENTURE,A,12000,7.66,0,0.29,N,4,Medium,28.57
24,80689,MORTGAGE,1.0,DEBTCONSOLIDATION,C,16000,13.22,0,0.2,Y,2,High,19.83
26,80730,MORTGAGE,7.0,HOMEIMPROVEMENT,A,9600,7.29,0,0.12,N,2,High,11.89
21,42000,RENT,0.0,EDUCATION,C,12000,13.23,0,0.29,N,2,Medium,28.57
23,80832,OWN,0.0,MEDICAL,D,15000,15.65,0,0.19,N,2,High,18.56
22,81000,MORTGAGE,5.0,EDUCATION,B,9100,12.42,0,0.11,N,3,High,11.23
25,42500,RENT,1.0,DEBTCONSOLIDATION,B,12000,12.69,0,0.28,N,3,Medium,28.24
26,81000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10750,8.49,0,0.13,N,2,High,13.27
23,42500,RENT,3.0,EDUCATION,C,12000,13.35,0,0.28,N,3,Medium,28.24
24,42500,RENT,9.0,PERSONAL,B,12000,11.36,0,0.28,N,2,Medium,28.24
25,42900,RENT,5.0,EDUCATION,A,12000,8.9,0,0.28,N,2,Medium,27.97
25,43000,RENT,1.0,VENTURE,C,12000,13.16,0,0.28,Y,2,Medium,27.91
22,75000,MORTGAGE,6.0,VENTURE,D,25000,15.57,1,0.33,Y,4,High,33.33
23,81000,MORTGAGE,8.0,PERSONAL,B,10000,8.88,0,0.12,N,4,High,12.35
26,81000,MORTGAGE,6.0,MEDICAL,B,5000,10.75,0,0.06,N,3,High,6.17
22,81000,MORTGAGE,5.0,EDUCATION,A,6600,7.88,0,0.08,N,4,High,8.15
24,43200,RENT,5.0,VENTURE,B,12000,10.36,0,0.28,N,4,Medium,27.78
24,81000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,20000,11.49,0,0.25,N,4,High,24.69
26,43680,RENT,0.0,PERSONAL,B,12000,10.37,0,0.27,N,2,Medium,27.47
22,81000,MORTGAGE,6.0,EDUCATION,B,24000,9.88,0,0.3,N,2,High,29.63
25,44004,RENT,9.0,MEDICAL,E,12000,16.45,0,0.27,Y,4,Medium,27.27
22,44160,RENT,7.0,VENTURE,D,12000,13.24,0,0.27,Y,2,Medium,27.17
23,44400,RENT,1.0,EDUCATION,C,12000,14.79,0,0.27,N,4,Medium,27.03
22,81000,OWN,2.0,EDUCATION,D,10000,15.31,0,0.12,N,3,High,12.35
22,44412,RENT,3.0,PERSONAL,C,12000,13.11,0,0.27,Y,2,Medium,27.02
24,81000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,12.18,0,0.19,N,4,High,18.52
25,81000,MORTGAGE,2.0,MEDICAL,B,5200,10.95,0,0.06,N,2,High,6.42
21,81000,OWN,0.0,EDUCATION,C,8400,12.53,0,0.1,Y,3,High,10.37
23,45000,RENT,4.0,EDUCATION,B,12000,12.69,0,0.27,N,4,Medium,26.67
23,81120,MORTGAGE,3.0,PERSONAL,B,15000,10.25,0,0.18,N,4,High,18.49
25,39000,OWN,2.0,HOMEIMPROVEMENT,D,4400,14.84,0,0.11,N,2,Medium,11.28
22,45000,RENT,6.0,EDUCATION,A,12000,6.62,0,0.27,N,2,Medium,26.67
26,81204,MORTGAGE,1.0,EDUCATION,B,9100,10.95,0,0.11,N,4,High,11.21
26,81360,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.9,0,0.07,N,4,High,7.37
25,39000,OWN,3.0,MEDICAL,B,3600,11.86,0,0.09,N,2,Medium,9.23
25,39000,OWN,0.0,MEDICAL,C,8500,14.35,0,0.22,N,3,Medium,21.79
23,81500,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,10.0,0,0.18,N,4,High,18.4
22,81500,MORTGAGE,0.0,EDUCATION,A,7575,6.54,0,0.09,N,3,High,9.29
22,81500,MORTGAGE,6.0,PERSONAL,A,20000,6.54,0,0.25,N,2,High,24.54
23,39000,OWN,7.0,MEDICAL,B,3000,10.62,0,0.08,N,2,Medium,7.69
23,81504,MORTGAGE,6.0,DEBTCONSOLIDATION,A,2400,6.92,0,0.03,N,4,High,2.94
26,81600,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7200,11.99,0,0.09,N,3,High,8.82
23,81600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9000,7.49,0,0.11,N,4,High,11.03
21,81600,MORTGAGE,6.0,EDUCATION,A,14400,6.92,0,0.18,N,4,High,17.65
25,81600,MORTGAGE,9.0,EDUCATION,C,13000,13.23,0,0.16,Y,4,High,15.93
22,81600,MORTGAGE,6.0,PERSONAL,A,1300,6.39,0,0.02,N,3,High,1.59
24,45000,RENT,1.0,VENTURE,B,12000,10.99,0,0.27,N,3,Medium,26.67
25,81600,MORTGAGE,10.0,HOMEIMPROVEMENT,B,20000,12.18,0,0.25,N,2,High,24.51
23,45000,RENT,2.0,PERSONAL,A,12000,5.79,0,0.27,N,3,Medium,26.67
25,45000,RENT,0.0,MEDICAL,A,12000,7.66,0,0.27,N,4,Medium,26.67
22,81800,MORTGAGE,6.0,EDUCATION,A,2500,6.39,0,0.03,N,2,High,3.06
25,45000,RENT,9.0,DEBTCONSOLIDATION,B,12000,9.62,0,0.27,N,3,Medium,26.67
23,45000,RENT,2.0,PERSONAL,B,12000,11.83,0,0.27,N,4,Medium,26.67
22,81996,MORTGAGE,7.0,EDUCATION,C,7000,14.72,0,0.09,N,4,High,8.54
24,81996,MORTGAGE,4.0,EDUCATION,A,14000,7.88,0,0.17,N,3,High,17.07
21,45000,RENT,0.0,EDUCATION,C,12000,11.97,0,0.27,N,3,Medium,26.67
26,82000,MORTGAGE,7.0,VENTURE,B,7000,12.42,0,0.09,N,3,High,8.54
24,82000,OWN,8.0,EDUCATION,C,25000,15.27,0,0.3,Y,3,High,30.49
21,45176,RENT,1.0,MEDICAL,B,12000,11.49,0,0.27,N,3,Medium,26.56
24,45204,RENT,0.0,MEDICAL,A,12000,7.51,0,0.27,N,4,Medium,26.55
25,45600,RENT,5.0,MEDICAL,C,12000,13.23,0,0.26,N,4,Medium,26.32
21,39760,RENT,0.0,PERSONAL,D,12000,16.07,1,0.3,Y,2,Medium,30.18
26,45806,RENT,5.0,EDUCATION,D,12000,14.84,0,0.26,N,3,Medium,26.2
26,45900,RENT,0.0,PERSONAL,B,12000,10.39,0,0.26,N,3,Medium,26.14
26,82000,MORTGAGE,5.0,EDUCATION,C,1000,14.27,0,0.01,Y,2,High,1.22
26,82000,MORTGAGE,5.0,PERSONAL,A,19075,7.9,0,0.23,N,2,High,23.26
23,82000,MORTGAGE,5.0,PERSONAL,D,5000,16.77,0,0.06,Y,3,High,6.1
24,45996,RENT,3.0,EDUCATION,E,12000,15.68,0,0.26,Y,3,Medium,26.09
22,46000,RENT,3.0,EDUCATION,B,12000,11.71,0,0.26,N,3,Medium,26.09
25,46000,RENT,9.0,PERSONAL,A,12000,5.42,0,0.26,N,3,Medium,26.09
26,82000,MORTGAGE,10.0,PERSONAL,A,3200,5.99,0,0.04,N,3,High,3.9
22,46000,RENT,0.0,VENTURE,C,12000,12.68,0,0.26,Y,3,Medium,26.09
22,46000,RENT,1.0,MEDICAL,C,12000,12.84,0,0.26,N,3,Medium,26.09
21,46800,RENT,3.0,PERSONAL,D,12000,15.21,0,0.26,Y,3,Medium,25.64
25,82000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.37,0,0.18,N,2,High,18.29
25,47000,RENT,2.0,MEDICAL,C,12000,15.96,0,0.26,Y,2,Medium,25.53
23,82000,MORTGAGE,5.0,PERSONAL,B,9600,10.0,0,0.12,N,2,High,11.71
22,47000,RENT,6.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.26,N,3,Medium,25.53
25,47000,RENT,3.0,MEDICAL,B,12000,10.37,0,0.26,N,2,Medium,25.53
22,82000,MORTGAGE,6.0,EDUCATION,B,10750,9.25,0,0.13,N,2,High,13.11
24,82000,MORTGAGE,2.0,PERSONAL,A,8000,5.79,0,0.1,N,3,High,9.76
24,82000,MORTGAGE,2.0,MEDICAL,A,20000,6.54,0,0.24,N,4,High,24.39
23,76000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6000,11.49,1,0.08,N,2,High,7.89
23,47840,RENT,7.0,MEDICAL,B,12000,12.69,0,0.25,N,4,Medium,25.08
23,48000,RENT,3.0,PERSONAL,A,12000,6.03,0,0.25,N,2,Medium,25.0
24,82000,MORTGAGE,8.0,PERSONAL,A,6000,6.76,0,0.07,N,3,High,7.32
24,48000,RENT,8.0,PERSONAL,D,12000,16.77,0,0.25,Y,3,Medium,25.0
25,48000,RENT,0.0,MEDICAL,C,12000,13.49,0,0.25,Y,2,Medium,25.0
22,82000,MORTGAGE,5.0,EDUCATION,B,20000,9.88,0,0.24,N,4,High,24.39
22,42000,RENT,2.0,MEDICAL,D,12000,15.65,1,0.29,Y,3,Medium,28.57
22,82000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,12.87,0,0.12,Y,2,High,12.2
26,82000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,13.57,0,0.24,N,2,High,24.39
26,76000,MORTGAGE,10.0,DEBTCONSOLIDATION,E,7200,16.35,1,0.09,Y,2,High,9.47
24,82000,OTHER,2.0,PERSONAL,A,14700,9.63,0,0.18,N,3,High,17.93
26,48000,RENT,0.0,MEDICAL,C,12000,11.66,0,0.25,N,3,Medium,25.0
26,82000,MORTGAGE,2.0,PERSONAL,D,4500,15.05,0,0.05,Y,4,High,5.49
26,82000,MORTGAGE,1.0,VENTURE,C,5000,13.47,0,0.06,Y,2,High,6.1
22,82000,MORTGAGE,3.0,PERSONAL,B,8300,11.46,0,0.1,N,3,High,10.12
25,82000,MORTGAGE,2.0,HOMEIMPROVEMENT,E,10000,14.93,0,0.12,N,3,High,12.2
25,82000,MORTGAGE,7.0,PERSONAL,C,7500,12.72,0,0.09,N,4,High,9.15
24,82000,MORTGAGE,1.0,EDUCATION,A,7500,8.32,0,0.09,N,3,High,9.15
25,48074,RENT,4.0,EDUCATION,C,12000,13.85,0,0.25,Y,4,Medium,24.96
24,76000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,7000,12.92,1,0.09,N,3,High,9.21
26,60000,RENT,5.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.2,N,3,Medium,20.0
21,60000,RENT,0.0,PERSONAL,A,12000,7.51,0,0.2,N,3,Medium,20.0
23,54000,RENT,0.0,DEBTCONSOLIDATION,B,12000,12.42,1,0.22,N,2,Medium,22.22
25,76248,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9750,14.27,1,0.13,Y,3,High,12.79
23,60000,RENT,2.0,DEBTCONSOLIDATION,B,12000,12.69,0,0.2,N,2,Medium,20.0
26,82305,MORTGAGE,10.0,DEBTCONSOLIDATION,A,18600,6.99,0,0.23,N,2,High,22.6
23,60000,RENT,4.0,MEDICAL,A,12000,6.03,0,0.2,N,3,Medium,20.0
26,60000,RENT,5.0,DEBTCONSOLIDATION,A,12000,6.62,0,0.2,N,2,Medium,20.0
25,60000,RENT,9.0,EDUCATION,A,12000,7.9,0,0.2,N,2,Medium,20.0
23,82500,MORTGAGE,0.0,EDUCATION,A,5000,8.49,0,0.06,N,4,High,6.06
24,82500,OWN,8.0,VENTURE,A,10000,5.79,0,0.12,N,4,High,12.12
23,65025,MORTGAGE,7.0,MEDICAL,C,16000,14.35,1,0.21,N,3,Medium,24.61
24,60000,RENT,4.0,EDUCATION,A,12000,8.9,0,0.2,N,4,Medium,20.0
24,60000,RENT,4.0,EDUCATION,B,12000,9.99,0,0.2,N,4,Medium,20.0
24,60000,RENT,1.0,EDUCATION,B,12000,10.99,0,0.2,N,4,Medium,20.0
22,82500,MORTGAGE,3.0,MEDICAL,A,14400,9.32,0,0.17,N,3,High,17.45
22,60000,RENT,2.0,MEDICAL,B,12000,10.37,0,0.2,N,3,Medium,20.0
24,60000,RENT,1.0,DEBTCONSOLIDATION,B,12000,10.36,0,0.2,N,3,Medium,20.0
23,54000,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.98,1,0.22,Y,3,Medium,22.22
25,60000,RENT,3.0,VENTURE,A,12000,5.42,0,0.2,N,3,Medium,20.0
25,82729,OWN,8.0,VENTURE,A,4800,6.17,0,0.06,N,3,High,5.8
25,60000,RENT,0.0,VENTURE,B,12000,11.86,0,0.2,N,4,Medium,20.0
23,60000,RENT,0.0,PERSONAL,A,12000,7.88,0,0.2,N,2,Medium,20.0
22,60000,RENT,2.0,EDUCATION,B,12000,10.99,0,0.2,N,2,Medium,20.0
26,60000,RENT,1.0,PERSONAL,B,12000,10.62,0,0.2,N,4,Medium,20.0
22,83000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5500,11.99,0,0.07,N,4,High,6.63
26,60000,RENT,0.0,HOMEIMPROVEMENT,C,12000,12.87,0,0.2,Y,4,Medium,20.0
25,60000,RENT,3.0,PERSONAL,C,12000,14.26,0,0.2,N,4,Medium,20.0
21,83000,MORTGAGE,3.0,VENTURE,A,14000,8.49,0,0.17,N,2,High,16.87
24,60000,RENT,5.0,MEDICAL,A,12000,9.63,0,0.2,N,2,Medium,20.0
25,60000,RENT,9.0,EDUCATION,B,12000,12.21,0,0.2,N,3,Medium,20.0
24,60000,RENT,0.0,PERSONAL,B,12000,12.21,0,0.2,N,2,Medium,20.0
25,83000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.16,N,2,High,15.66
24,83000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10400,5.79,0,0.13,N,3,High,12.53
23,83000,MORTGAGE,0.0,VENTURE,D,20000,14.54,0,0.24,Y,4,High,24.1
23,83000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,7.66,0,0.12,N,4,High,12.05
22,60000,RENT,0.0,EDUCATION,C,12000,13.47,0,0.2,Y,3,Medium,20.0
23,60000,RENT,3.0,PERSONAL,A,12000,9.63,0,0.2,N,2,Medium,20.0
24,83000,MORTGAGE,6.0,MEDICAL,A,15000,6.91,0,0.18,N,4,High,18.07
22,38272,OWN,6.0,MEDICAL,B,4800,9.99,0,0.13,N,2,Medium,12.54
23,83000,MORTGAGE,7.0,EDUCATION,B,1500,11.12,0,0.02,N,2,High,1.81
22,83000,OWN,6.0,DEBTCONSOLIDATION,D,25000,15.95,0,0.3,Y,4,High,30.12
24,60500,RENT,9.0,EDUCATION,D,12000,16.49,0,0.2,N,2,Medium,19.83
26,83000,MORTGAGE,2.0,MEDICAL,B,25000,10.99,0,0.3,N,3,High,30.12
21,83000,MORTGAGE,5.0,VENTURE,C,7000,12.73,0,0.08,Y,2,High,8.43
26,83000,MORTGAGE,1.0,PERSONAL,B,17000,10.25,0,0.2,N,3,High,20.48
21,83000,MORTGAGE,4.0,MEDICAL,A,8500,8.0,0,0.1,N,4,High,10.24
25,77000,MORTGAGE,1.0,DEBTCONSOLIDATION,F,7200,18.53,1,0.09,N,3,High,9.35
26,65450,MORTGAGE,3.0,MEDICAL,B,10800,12.21,1,0.14,N,3,Medium,16.5
25,61000,RENT,2.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.2,N,3,Medium,19.67
23,23500,RENT,4.0,EDUCATION,C,3000,13.23,0,0.13,Y,2,Low,12.77
23,83004,MORTGAGE,7.0,VENTURE,C,3500,12.61,0,0.04,Y,2,High,4.22
22,83004,MORTGAGE,6.0,EDUCATION,A,24000,7.88,0,0.29,N,2,High,28.91
25,83004,MORTGAGE,9.0,PERSONAL,A,5000,6.76,0,0.06,N,4,High,6.02
24,83050,MORTGAGE,5.0,EDUCATION,C,10000,13.49,0,0.12,Y,3,High,12.04
24,38004,OWN,3.0,EDUCATION,C,3000,13.35,0,0.08,Y,2,Medium,7.89
23,83199,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14400,5.42,0,0.17,N,3,High,17.31
23,83200,MORTGAGE,6.0,EDUCATION,A,4000,7.49,0,0.05,N,4,High,4.81
26,24856,RENT,0.0,DEBTCONSOLIDATION,A,3000,9.32,0,0.12,N,4,Low,12.07
23,77200,MORTGAGE,4.0,EDUCATION,C,22000,13.23,1,0.28,N,2,High,28.5
21,24996,RENT,0.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.12,N,3,Low,12.0
22,25000,RENT,3.0,EDUCATION,B,3000,12.69,0,0.12,N,3,Low,12.0
25,83400,MORTGAGE,2.0,DEBTCONSOLIDATION,C,10000,13.11,0,0.12,N,3,High,11.99
25,25000,RENT,3.0,DEBTCONSOLIDATION,B,3000,11.12,0,0.12,N,4,Low,12.0
22,38004,OWN,0.0,VENTURE,D,3000,12.92,0,0.08,Y,3,Medium,7.89
26,83500,MORTGAGE,3.0,MEDICAL,A,1600,6.76,0,0.02,N,3,High,1.92
26,83500,MORTGAGE,0.0,MEDICAL,A,6500,8.59,0,0.08,N,2,High,7.78
26,83600,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13600,7.66,0,0.16,N,3,High,16.27
22,83600,OWN,6.0,VENTURE,C,7500,13.11,0,0.09,Y,4,High,8.97
24,25000,RENT,3.0,MEDICAL,B,3000,10.95,0,0.12,N,2,Low,12.0
24,25000,RENT,3.0,EDUCATION,A,3000,8.32,0,0.12,N,2,Low,12.0
26,83957,MORTGAGE,4.0,MEDICAL,A,3000,8.94,0,0.04,N,3,High,3.57
26,25200,RENT,1.0,MEDICAL,C,3000,14.35,0,0.12,Y,3,Low,11.9
25,84000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8500,6.62,0,0.1,N,4,High,10.12
23,84000,OWN,7.0,EDUCATION,A,17500,8.9,0,0.21,N,3,High,20.83
23,84000,MORTGAGE,7.0,EDUCATION,A,16000,6.03,0,0.19,N,2,High,19.05
25,84000,MORTGAGE,9.0,MEDICAL,C,20000,15.27,0,0.24,N,3,High,23.81
26,84000,MORTGAGE,10.0,PERSONAL,B,7500,12.69,0,0.09,N,3,High,8.93
22,84000,MORTGAGE,6.0,PERSONAL,B,3900,11.71,0,0.05,N,4,High,4.64
25,26500,RENT,1.0,MEDICAL,B,3000,10.62,0,0.11,N,3,Low,11.32
23,26880,RENT,6.0,DEBTCONSOLIDATION,C,3000,12.23,0,0.11,Y,2,Low,11.16
23,84000,MORTGAGE,5.0,PERSONAL,A,4200,5.42,0,0.05,N,4,High,5.0
24,27000,RENT,0.0,VENTURE,B,3000,11.14,0,0.11,N,2,Low,11.11
25,84000,MORTGAGE,9.0,VENTURE,B,5000,10.99,0,0.06,N,2,High,5.95
21,27600,RENT,2.0,EDUCATION,B,3000,11.49,0,0.11,N,4,Low,10.87
21,84000,MORTGAGE,5.0,EDUCATION,B,2500,9.99,0,0.03,N,4,High,2.98
25,84000,MORTGAGE,7.0,MEDICAL,B,6500,10.99,0,0.08,N,3,High,7.74
23,84000,MORTGAGE,0.0,PERSONAL,A,28000,8.49,0,0.33,N,4,High,33.33
22,28000,RENT,4.0,EDUCATION,B,3000,10.59,0,0.11,N,3,Low,10.71
24,28000,RENT,4.0,MEDICAL,B,3000,10.25,0,0.11,N,3,Low,10.71
23,28000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.25,0,0.11,N,4,Low,10.71
23,84000,MORTGAGE,7.0,EDUCATION,B,23000,11.99,0,0.27,N,2,High,27.38
24,84000,MORTGAGE,8.0,EDUCATION,B,18000,9.99,0,0.21,N,2,High,21.43
